id,name,price,amount,category_id,producer_id,seller_id
1532,"Product: Dr. Clifford Barber",104667,15,2,2,1532
1533,"Product: Bryan Robinson",28358,52,3,3,1533
1534,"Product: Erica Smith",716982,17,4,4,1534
1535,"Product: Julie Sosa",555304,67,5,5,1535
1536,"Product: Benjamin Phillips",628261,78,6,6,1536
1537,"Product: Jennifer Wallace",208067,95,7,7,1537
1538,"Product: Megan Jenkins",276121,37,8,8,1538
1539,"Product: Melissa Brown",39433,52,9,9,1539
1540,"Product: Elizabeth Kelly",758706,40,10,10,1540
1541,"Product: Marcus Good",784729,99,11,11,1541
1542,"Product: Gabriel Wood",466063,19,12,12,1542
1543,"Product: Samuel Jefferson",896868,62,13,13,1543
1544,"Product: Katie Duran",241508,73,14,14,1544
1545,"Product: Kenneth Ho",747709,65,15,0,1545
1546,"Product: Pamela Harris",637548,30,16,1,1546
1547,"Product: Kenneth Larsen MD",27773,43,17,2,1547
1548,"Product: Kimberly Villanueva",799046,38,18,3,1548
1549,"Product: Kelsey Chang",682515,0,19,4,1549
1550,"Product: Mr. Timothy Gonzalez",743588,20,20,5,1550
1551,"Product: Holly Jennings",929577,15,21,6,1551
1552,"Product: Ian Conrad",76441,61,22,7,1552
1553,"Product: David Taylor",795681,85,23,8,1553
1554,"Product: Cassandra Peterson",119073,92,24,9,1554
1555,"Product: Joel Contreras",546423,61,25,10,1555
1556,"Product: Brian Stewart",890993,38,26,11,1556
1557,"Product: Jay Young",929557,4,27,12,1557
1558,"Product: Benjamin Fry",432735,33,28,13,1558
1559,"Product: Jessica Gray",874620,61,29,14,1559
1560,"Product: Christopher Smith",549823,79,0,0,1560
1561,"Product: Shane Robinson",727773,17,1,1,1561
1562,"Product: Sheila Skinner",64375,54,2,2,1562
1563,"Product: Dustin Johnson",352705,29,3,3,1563
1564,"Product: Mary Diaz",165157,65,4,4,1564
1565,"Product: Timothy Cervantes",223670,76,5,5,1565
1566,"Product: Ronald Murray",382045,100,6,6,1566
1567,"Product: Michael Peters",150657,3,7,7,1567
1568,"Product: Pamela Johnson",164008,2,8,8,1568
1569,"Product: Evan Welch",963413,88,9,9,1569
1570,"Product: Justin Hoover",730243,74,10,10,1570
1571,"Product: Brenda Velez",276824,96,11,11,1571
1572,"Product: Mary Fritz",204471,14,12,12,1572
1573,"Product: Linda Porter",792425,38,13,13,1573
1574,"Product: Andrew Jacobs",525473,33,14,14,1574
1575,"Product: Bobby Moses",667448,43,15,0,1575
1576,"Product: Cindy King",366487,56,16,1,1576
1577,"Product: Nicholas Brennan",576385,22,17,2,1577
1578,"Product: Karen Rodriguez PhD",668256,37,18,3,1578
1579,"Product: David Peterson",999460,2,19,4,1579
1580,"Product: Thomas Moore",369740,84,20,5,1580
1581,"Product: Kelly Roman",455871,80,21,6,1581
1582,"Product: Bobby Koch",463606,95,22,7,1582
1583,"Product: Gregory Cervantes",516599,53,23,8,1583
1584,"Product: Jennifer Bartlett",180878,64,24,9,1584
1585,"Product: Jill Romero",226444,52,25,10,1585
1586,"Product: Tyler Simmons",821358,61,26,11,1586
1587,"Product: Matthew Valencia",710563,74,27,12,1587
1588,"Product: Robert Kelly",512459,38,28,13,1588
1589,"Product: Robert Brown",374274,38,29,14,1589
1590,"Product: Stephen Craig",99636,92,0,0,1590
1591,"Product: Scott Carter",931589,96,1,1,1591
1592,"Product: Jose Hinton",548385,16,2,2,1592
1593,"Product: Rachel Chase",345377,65,3,3,1593
1594,"Product: Matthew Salas",254701,72,4,4,1594
1595,"Product: Deborah Howard",714310,49,5,5,1595
1596,"Product: Donna Stevens",484753,6,6,6,1596
1597,"Product: James Martin",383154,53,7,7,1597
1598,"Product: Jennifer Guerrero",41667,78,8,8,1598
1599,"Product: Sylvia Molina",295157,67,9,9,1599
1600,"Product: Christian Cook",122587,13,10,10,1600
1601,"Product: Brandy Jones",521271,5,11,11,1601
1602,"Product: Lynn Horton",676305,13,12,12,1602
1603,"Product: Joseph Brennan",44739,48,13,13,1603
1604,"Product: Andrew Jacobs",438889,20,14,14,1604
1605,"Product: Angela Wallace",859396,99,15,0,1605
1606,"Product: Brian Dominguez",334965,57,16,1,1606
1607,"Product: Richard Reynolds",978779,72,17,2,1607
1608,"Product: Brandy Lopez DVM",419423,14,18,3,1608
1609,"Product: Whitney Rodriguez",732245,100,19,4,1609
1610,"Product: Angela Moore",877327,3,20,5,1610
1611,"Product: Jonathan Clements",63228,80,21,6,1611
1612,"Product: Anthony Mata",174612,13,22,7,1612
1613,"Product: Charles Patel",732341,89,23,8,1613
1614,"Product: David Ford",746553,72,24,9,1614
1615,"Product: Samantha Taylor",136716,57,25,10,1615
1616,"Product: John Daniel",346106,99,26,11,1616
1617,"Product: Amber Riley",202743,64,27,12,1617
1618,"Product: Christopher Brown",761111,47,28,13,1618
1619,"Product: Brandi Hall",466178,61,29,14,1619
1620,"Product: Lisa Hudson",963751,46,0,0,1620
1621,"Product: Kathleen Robles",92490,15,1,1,1621
1622,"Product: Deborah Sutton",110364,18,2,2,1622
1623,"Product: David Bates",383074,70,3,3,1623
1624,"Product: Michael Mcintosh",351209,46,4,4,1624
1625,"Product: Tyler Moss",497161,8,5,5,1625
1626,"Product: Donna Lawson",187517,12,6,6,1626
1627,"Product: Elizabeth Smith",697148,85,7,7,1627
1628,"Product: Chelsey Patrick",980354,98,8,8,1628
1629,"Product: Janice Ramsey",422488,83,9,9,1629
1630,"Product: Kevin Carrillo",419849,52,10,10,1630
1631,"Product: Kimberly Baldwin",840176,29,11,11,1631
1632,"Product: Charles Baxter",615372,31,12,12,1632
1633,"Product: Tracy Stevens",634629,49,13,13,1633
1634,"Product: Brian Richard",406670,94,14,14,1634
1635,"Product: Charles Bush",65939,21,15,0,1635
1636,"Product: Valerie Lopez",981688,5,16,1,1636
1637,"Product: Carla Potter",375964,37,17,2,1637
1638,"Product: Samuel Hill",699901,97,18,3,1638
1639,"Product: Brenda Brown",838365,64,19,4,1639
1640,"Product: Lauren Smith",178341,43,20,5,1640
1641,"Product: Julia Martinez",540747,57,21,6,1641
1642,"Product: Frank Elliott",461315,92,22,7,1642
1643,"Product: Jessica Rasmussen",204151,3,23,8,1643
1644,"Product: Jessica Butler",375759,1,24,9,1644
1645,"Product: Melinda Meadows",570627,80,25,10,1645
1646,"Product: Mitchell Ramirez",165159,33,26,11,1646
1647,"Product: Kevin Williams",746400,14,27,12,1647
1648,"Product: Lisa Castro",97881,75,28,13,1648
1649,"Product: Stephanie Mason",152465,89,29,14,1649
1650,"Product: Hailey Rodriguez",482295,76,0,0,1650
1651,"Product: Erin Johnson",186970,78,1,1,1651
1652,"Product: Donald Taylor",508556,9,2,2,1652
1653,"Product: Tracy Collins",710495,66,3,3,1653
1654,"Product: Sarah Adams",439775,69,4,4,1654
1655,"Product: Dr. Victoria Curry MD",354236,84,5,5,1655
1656,"Product: Jessica Hernandez",246496,30,6,6,1656
1657,"Product: Katie Berry",657688,39,7,7,1657
1658,"Product: Matthew Shaffer",562545,74,8,8,1658
1659,"Product: Michele Mack",173672,92,9,9,1659
1660,"Product: Jeffrey Forbes",70357,46,10,10,1660
1661,"Product: Johnny Lucero",129744,41,11,11,1661
1662,"Product: Catherine Bailey",853956,98,12,12,1662
1663,"Product: Amanda Brown",539358,6,13,13,1663
1664,"Product: Crystal Johnson",936898,76,14,14,1664
1665,"Product: Lisa Allen",487756,80,15,0,1665
1666,"Product: Kenneth Stevenson",870923,55,16,1,1666
1667,"Product: Shelby Mcdonald",617688,91,17,2,1667
1668,"Product: Kenneth Hensley",834607,15,18,3,1668
1669,"Product: Lauren Harris",662803,94,19,4,1669
1670,"Product: Brandon Robinson",132360,51,20,5,1670
1671,"Product: Marcus Jones",70529,28,21,6,1671
1672,"Product: Jason Hogan",878571,15,22,7,1672
1673,"Product: James Green",922787,48,23,8,1673
1674,"Product: Nicholas Miller",542937,82,24,9,1674
1675,"Product: Philip Roberts",324123,64,25,10,1675
1676,"Product: Alicia Valdez",631062,93,26,11,1676
1677,"Product: Alison Gomez",292873,9,27,12,1677
1678,"Product: James Hansen",326453,54,28,13,1678
1679,"Product: Melissa Sawyer",982866,57,29,14,1679
1680,"Product: Michelle Watson",469041,81,0,0,1680
1681,"Product: Rachel Bailey",906027,73,1,1,1681
1682,"Product: Jasmine Durham",641561,56,2,2,1682
1683,"Product: Thomas Thornton",521080,95,3,3,1683
1684,"Product: Eugene Duffy",259302,32,4,4,1684
1685,"Product: Lindsey Torres",831992,14,5,5,1685
1686,"Product: Amy Page",207827,79,6,6,1686
1687,"Product: Richard Collins",192086,86,7,7,1687
1688,"Product: Ariana Harris MD",532388,17,8,8,1688
1689,"Product: Amanda Morales",265087,89,9,9,1689
1690,"Product: Danny Sanders",26584,32,10,10,1690
1691,"Product: Richard Moon",715058,72,11,11,1691
1692,"Product: Anthony Patton",981937,49,12,12,1692
1693,"Product: Wayne Brooks",885825,98,13,13,1693
1694,"Product: Joseph Fletcher",981404,72,14,14,1694
1695,"Product: Sarah Lopez",904616,52,15,0,1695
1696,"Product: Cole Orozco",244746,37,16,1,1696
1697,"Product: Sarah Williams",427708,71,17,2,1697
1698,"Product: Tiffany Ruiz",549099,71,18,3,1698
1699,"Product: Glenn Francis",686572,52,19,4,1699
1700,"Product: Andrew Barrett",377020,49,20,5,1700
1701,"Product: David Wise",383102,61,21,6,1701
1702,"Product: David Robinson",302588,42,22,7,1702
1703,"Product: Dr. Michael Cabrera",692057,87,23,8,1703
1704,"Product: Mrs. Kayla Cline MD",671985,98,24,9,1704
1705,"Product: Antonio Holland",340603,21,25,10,1705
1706,"Product: Kurt Roberts",12657,42,26,11,1706
1707,"Product: Andre Gentry",47924,83,27,12,1707
1708,"Product: Monica Harris",507728,71,28,13,1708
1709,"Product: Johnny Kemp",667606,88,29,14,1709
1710,"Product: Haley Ramirez",262564,69,0,0,1710
1711,"Product: Ann Wood",385217,73,1,1,1711
1712,"Product: Jennifer Martinez",146923,9,2,2,1712
1713,"Product: Kayla Reeves",123135,13,3,3,1713
1714,"Product: Matthew Clark",961920,30,4,4,1714
1715,"Product: Ricky Griffin",325920,84,5,5,1715
1716,"Product: Taylor Singh",565852,49,6,6,1716
1717,"Product: David Perkins",411888,33,7,7,1717
1718,"Product: Stephen Mitchell",368168,22,8,8,1718
1719,"Product: Hannah Phillips",175257,88,9,9,1719
1720,"Product: Jack Stewart",56139,50,10,10,1720
1721,"Product: Mark Rogers",755569,20,11,11,1721
1722,"Product: Trevor Byrd",557527,79,12,12,1722
1723,"Product: Katherine Chavez",204312,63,13,13,1723
1724,"Product: Timothy Rivas",268956,14,14,14,1724
1725,"Product: Julie Bray",770167,16,15,0,1725
1726,"Product: Jerry Mitchell",687303,6,16,1,1726
1727,"Product: Courtney Green",521461,86,17,2,1727
1728,"Product: Abigail Mcfarland",277583,24,18,3,1728
1729,"Product: Gregory Hansen",149211,55,19,4,1729
1730,"Product: Amber Spence",86114,54,20,5,1730
1731,"Product: Charles Cohen",700396,74,21,6,1731
1732,"Product: Amber Price",835258,71,22,7,1732
1733,"Product: Carmen Jordan",381297,54,23,8,1733
1734,"Product: Linda Miller",830000,80,24,9,1734
1735,"Product: Cynthia Pearson",349452,0,25,10,1735
1736,"Product: Patty Miller",337019,46,26,11,1736
1737,"Product: Robert Thornton",663639,31,27,12,1737
1738,"Product: Karen Wolf",775801,87,28,13,1738
1739,"Product: Clifford Williams",344669,3,29,14,1739
1740,"Product: Mrs. Anne Malone DVM",41549,63,0,0,1740
1741,"Product: Kara Cobb",975790,10,1,1,1741
1742,"Product: Erica Ashley",45570,87,2,2,1742
1743,"Product: Jill Johnson",380654,53,3,3,1743
1744,"Product: Kristen Chan",447575,61,4,4,1744
1745,"Product: Sarah Williams",751071,52,5,5,1745
1746,"Product: Sonya Juarez",919161,98,6,6,1746
1747,"Product: Lauren Morales",248115,41,7,7,1747
1748,"Product: Mary Mitchell",305401,98,8,8,1748
1749,"Product: Kevin Thompson",293108,5,9,9,1749
1750,"Product: Nicole Preston",87885,57,10,10,1750
1751,"Product: Daniel Wood",886961,64,11,11,1751
1752,"Product: Daniel Smith",574570,86,12,12,1752
1753,"Product: James Torres",804572,49,13,13,1753
1754,"Product: Lisa Alexander",842769,100,14,14,1754
1755,"Product: Kenneth Nichols",472188,18,15,0,1755
1756,"Product: David Johnson",142380,21,16,1,1756
1757,"Product: David Ward",859555,9,17,2,1757
1758,"Product: Tanya Jones",70965,59,18,3,1758
1759,"Product: Michael Carter",637469,0,19,4,1759
1760,"Product: Stephanie Morrow",234335,95,20,5,1760
1761,"Product: Thomas Meyer",462328,37,21,6,1761
1762,"Product: Sean Murphy",404024,82,22,7,1762
1763,"Product: Ashley Snyder",641971,67,23,8,1763
1764,"Product: Kimberly Hansen",145097,46,24,9,1764
1765,"Product: Andre Vega",733731,22,25,10,1765
1766,"Product: Spencer Walls",855759,70,26,11,1766
1767,"Product: Eugene Martinez",518176,59,27,12,1767
1768,"Product: Roberta Reynolds",636052,83,28,13,1768
1769,"Product: Jennifer Franco",940829,8,29,14,1769
1770,"Product: Mary Garcia DDS",213982,48,0,0,1770
1771,"Product: Sherri Shelton",777496,24,1,1,1771
1772,"Product: Robert Sherman",924553,41,2,2,1772
1773,"Product: Maria Rivas",860562,52,3,3,1773
1774,"Product: Timothy Jones",296152,45,4,4,1774
1775,"Product: Richard Estrada",844532,73,5,5,1775
1776,"Product: Dawn Ferguson",819744,81,6,6,1776
1777,"Product: Larry Hayes",270393,54,7,7,1777
1778,"Product: Christopher Brown",465628,22,8,8,1778
1779,"Product: Carlos Arnold",723293,37,9,9,1779
1780,"Product: Joshua Munoz",458424,23,10,10,1780
1781,"Product: Jacqueline Davis",526197,14,11,11,1781
1782,"Product: Gabriella Moore",813181,82,12,12,1782
1783,"Product: Rebecca Stone",11560,55,13,13,1783
1784,"Product: William Evans",728100,52,14,14,1784
1785,"Product: Christopher Cox",974040,4,15,0,1785
1786,"Product: Shannon Rodriguez",503878,77,16,1,1786
1787,"Product: Kyle Logan",346913,11,17,2,1787
1788,"Product: Adam Rangel",908169,90,18,3,1788
1789,"Product: Emily Edwards",392727,9,19,4,1789
1790,"Product: Christine Marshall",607871,64,20,5,1790
1791,"Product: Alexandria Marks",85274,92,21,6,1791
1792,"Product: Mariah Harding",290907,91,22,7,1792
1793,"Product: Matthew Alvarado",867154,15,23,8,1793
1794,"Product: Robert Bass",366520,3,24,9,1794
1795,"Product: David Bishop",792669,100,25,10,1795
1796,"Product: David Huang",977991,67,26,11,1796
1797,"Product: Danielle Davis DVM",960605,32,27,12,1797
1798,"Product: Lori Murray",291329,24,28,13,1798
1799,"Product: Jennifer Brown",104514,100,29,14,1799
1800,"Product: Edward Brown",165853,48,0,0,1800
1801,"Product: Dawn Edwards",302266,76,1,1,1801
1802,"Product: Krista Bates",187930,20,2,2,1802
1803,"Product: Kristin Macias",947510,97,3,3,1803
1804,"Product: Michelle Roach",628310,46,4,4,1804
1805,"Product: Elizabeth White",927282,40,5,5,1805
1806,"Product: Joseph Reid",280267,24,6,6,1806
1807,"Product: Nicholas Hardin",581335,58,7,7,1807
1808,"Product: Stacy Foster",811446,38,8,8,1808
1809,"Product: Christopher Burnett",635929,92,9,9,1809
1810,"Product: Daniel Howard",527882,39,10,10,1810
1811,"Product: Nicholas Maldonado",481471,53,11,11,1811
1812,"Product: Chad Miller",134449,2,12,12,1812
1813,"Product: Michael Foster",142695,100,13,13,1813
1814,"Product: Dr. David Watson",320395,83,14,14,1814
1815,"Product: Linda Jennings",146854,78,15,0,1815
1816,"Product: Timothy Arroyo",720869,87,16,1,1816
1817,"Product: Shelley Gallagher",561728,40,17,2,1817
1818,"Product: Evan Roach",93073,61,18,3,1818
1819,"Product: Lori Walls",952625,22,19,4,1819
1820,"Product: Kevin Wilson",749526,66,20,5,1820
1821,"Product: Mary Miranda",137755,59,21,6,1821
1822,"Product: Mrs. Ann Holland",115343,73,22,7,1822
1823,"Product: Kyle Carter",76233,54,23,8,1823
1824,"Product: Wendy Contreras",55684,73,24,9,1824
1825,"Product: Andrew Hester",723671,84,25,10,1825
1826,"Product: Marie Walker",913281,39,26,11,1826
1827,"Product: Kristen Williams",295005,51,27,12,1827
1828,"Product: Nathan Graves",326515,43,28,13,1828
1829,"Product: Justin Leach",968551,32,29,14,1829
1830,"Product: Julie Gonzalez",789900,4,0,0,1830
1831,"Product: Adrian Campbell",398721,42,1,1,1831
1832,"Product: Phillip Ramirez",354888,93,2,2,1832
1833,"Product: Tom Gonzalez",883984,92,3,3,1833
1834,"Product: Jeremy Gregory",883467,12,4,4,1834
1835,"Product: Michele Jenkins",902845,64,5,5,1835
1836,"Product: William Reese",570257,82,6,6,1836
1837,"Product: Anna Rogers",812095,89,7,7,1837
1838,"Product: John Rodriguez",272041,28,8,8,1838
1839,"Product: Olivia Warner",698383,18,9,9,1839
1840,"Product: Charles Anderson",642392,56,10,10,1840
1841,"Product: Courtney Sanders",216148,84,11,11,1841
1842,"Product: Wesley Avery",291924,7,12,12,1842
1843,"Product: Daniel Mathis",908223,40,13,13,1843
1844,"Product: Heather Jimenez",587365,45,14,14,1844
1845,"Product: Matthew Fitzgerald",858217,92,15,0,1845
1846,"Product: Roberto Obrien",314081,39,16,1,1846
1847,"Product: Michael Berry",524131,9,17,2,1847
1848,"Product: Zachary Harding",975469,95,18,3,1848
1849,"Product: Phillip Lawson",165213,53,19,4,1849
1850,"Product: Tracy Russell",980321,83,20,5,1850
1851,"Product: Richard Trujillo",721205,18,21,6,1851
1852,"Product: Patricia Brown",352501,50,22,7,1852
1853,"Product: Thomas Mills",410548,53,23,8,1853
1854,"Product: Kara Wilson",470360,11,24,9,1854
1855,"Product: Brian Thomas",147588,81,25,10,1855
1856,"Product: Michelle Zuniga",29600,96,26,11,1856
1857,"Product: Joseph Hill",530844,45,27,12,1857
1858,"Product: Dustin Rodriguez",676816,64,28,13,1858
1859,"Product: Sally Wilson",189778,21,29,14,1859
1860,"Product: Scott Rasmussen",843852,33,0,0,1860
1861,"Product: Kristin Wright",539698,86,1,1,1861
1862,"Product: Shane Parker",658227,78,2,2,1862
1863,"Product: Dawn Wolf",123900,27,3,3,1863
1864,"Product: Amanda Rios",468408,88,4,4,1864
1865,"Product: Erika Perry",270043,82,5,5,1865
1866,"Product: Alicia Jordan",314244,78,6,6,1866
1867,"Product: Caleb Doyle",156963,13,7,7,1867
1868,"Product: Pamela Smith",908696,44,8,8,1868
1869,"Product: Kim Mcintosh",876832,91,9,9,1869
1870,"Product: Ricky Morales",257719,78,10,10,1870
1871,"Product: Virginia Miller",89732,73,11,11,1871
1872,"Product: Michael Martinez",744697,81,12,12,1872
1873,"Product: Michael Monroe",68897,22,13,13,1873
1874,"Product: Michael Zhang",744644,22,14,14,1874
1875,"Product: Joan Saunders",499433,82,15,0,1875
1876,"Product: Sheri Bernard",556082,49,16,1,1876
1877,"Product: Jessica Fox",831677,91,17,2,1877
1878,"Product: Melissa Jordan",765608,47,18,3,1878
1879,"Product: Karen Wong",267512,74,19,4,1879
1880,"Product: Andre Clark",936633,43,20,5,1880
1881,"Product: Julia Hill",802559,36,21,6,1881
1882,"Product: William Harris",166549,53,22,7,1882
1883,"Product: Jennifer Murphy",926085,49,23,8,1883
1884,"Product: Leah Thomas",336058,93,24,9,1884
1885,"Product: Rhonda Miller",360520,44,25,10,1885
1886,"Product: Danielle Jackson",301162,76,26,11,1886
1887,"Product: Keith Mccall",998725,25,27,12,1887
1888,"Product: Dawn Ray",709527,66,28,13,1888
1889,"Product: Michael Hall",281825,80,29,14,1889
1890,"Product: Jonathan Long",739757,8,0,0,1890
1891,"Product: Ashley Harris",735537,29,1,1,1891
1892,"Product: Alicia Burgess",901933,59,2,2,1892
1893,"Product: Christina Williams",857261,42,3,3,1893
1894,"Product: Emily Larsen",397859,27,4,4,1894
1895,"Product: Mariah Ortega",738901,9,5,5,1895
1896,"Product: Lisa Jimenez",562246,63,6,6,1896
1897,"Product: Joshua Brady",311075,21,7,7,1897
1898,"Product: Stephen Evans",608212,54,8,8,1898
1899,"Product: Laura Schultz",829821,41,9,9,1899
1900,"Product: Penny Nelson",253019,68,10,10,1900
1901,"Product: Joshua Oliver",903501,8,11,11,1901
1902,"Product: John Werner",56306,19,12,12,1902
1903,"Product: Sherry Pratt MD",469512,84,13,13,1903
1904,"Product: Lori Blackwell",605131,50,14,14,1904
1905,"Product: James Estrada",558191,30,15,0,1905
1906,"Product: Rachel Duncan",708874,93,16,1,1906
1907,"Product: Mrs. Lisa Hunter",909516,90,17,2,1907
1908,"Product: Jason Wilson",524392,8,18,3,1908
1909,"Product: Cody Hurst",417896,62,19,4,1909
1910,"Product: Erin Lamb",142585,92,20,5,1910
1911,"Product: Shannon Williams",390232,89,21,6,1911
1912,"Product: Jennifer Ramirez",877190,98,22,7,1912
1913,"Product: Malik Johnston",361320,14,23,8,1913
1914,"Product: Jennifer Terrell",244244,51,24,9,1914
1915,"Product: Danielle Andrews",115618,92,25,10,1915
1916,"Product: Kelly Collins",891017,85,26,11,1916
1917,"Product: Robert Sanford",374764,46,27,12,1917
1918,"Product: James Robertson",965976,38,28,13,1918
1919,"Product: Carl Reynolds",847311,62,29,14,1919
